# time [BJD], relative flux, relative flux error
2.459094938167320564e+06,9.989565421494080999e-01,7.485705084484965514e-03
2.459094945111722685e+06,1.018528034883769307e+00,7.502718682429795199e-03
2.459094952056123875e+06,9.933266400145335240e-01,7.502579223606691862e-03
2.459094959000525996e+06,1.028578395980882298e+00,7.501721834103722113e-03
2.459094965944927651e+06,1.008724380105099128e+00,7.507591865400831815e-03
2.459094972889328841e+06,9.988699082142147301e-01,7.495722014493360306e-03
2.459094979833730496e+06,9.927774735814538509e-01,7.500763220402341912e-03
2.459094986778132152e+06,9.788516232851912635e-01,7.491444039715403590e-03
2.459094993722533341e+06,9.941085887395767484e-01,7.498318934164039870e-03
2.459095000666934997e+06,9.874171398980453596e-01,7.487119060561610827e-03
2.459095007611336187e+06,9.981556906627869763e-01,7.508994722974501185e-03
2.459095014555737376e+06,9.952644663832724836e-01,7.497768002473341117e-03
2.459095021500138566e+06,1.008159040287154751e+00,7.506395637756879333e-03
2.459095028444539756e+06,9.921876911306677371e-01,7.496822251577954857e-03
2.459095035388940945e+06,1.004310860488838664e+00,7.503880392372788005e-03
2.459095042333341669e+06,1.013071349436499791e+00,7.507040118707159100e-03
2.459095049277742859e+06,9.856441490327710886e-01,7.496698804872021886e-03
2.459095056222144049e+06,9.823121539120579504e-01,7.493847197018147117e-03
2.459095063166544773e+06,9.813965835947933147e-01,7.483268074892454602e-03
2.459095070110945497e+06,1.008022096556278502e+00,7.508371753402080101e-03
2.459095077055346221e+06,1.013409954549861602e+00,7.504984105525105281e-03
2.459095083999746945e+06,1.011326362237110477e+00,7.506977537605173667e-03
2.459095090944148134e+06,1.013334117578220450e+00,7.509120901385607852e-03
2.459095097888548858e+06,1.019913303469842436e+00,7.510196046145061963e-03
2.459095104832949117e+06,1.001563031623549982e+00,7.507633871399071492e-03
2.459095111777349841e+06,1.026838484792786943e+00,7.513969899806869322e-03
2.459095118721750099e+06,1.005135060135058378e+00,7.509823972002366288e-03
2.459095125666150823e+06,9.991157099016882981e-01,7.495608547076166445e-03
2.459095132610551082e+06,1.012608268907970954e+00,7.509035946383452349e-03
2.459095139554951340e+06,9.919116041427461505e-01,7.502545173626304527e-03
2.459095146499351598e+06,1.006596463199230351e+00,7.510049875575306247e-03
2.459095153443751857e+06,9.794094613034288743e-01,7.499872612156155069e-03
2.459095160388152115e+06,9.903815471669225046e-01,7.504129290363418213e-03
2.459095167332552373e+06,9.898861605932421925e-01,7.513681406877788758e-03
2.459095174276952166e+06,9.862633975415194820e-01,7.505208646421093061e-03
2.459095181221352424e+06,1.025727046234978124e+00,7.514153470619497344e-03
2.459095188165752683e+06,1.011452002104321179e+00,7.507683125342155296e-03
2.459095195110152476e+06,9.800896622095162103e-01,7.513542980417140492e-03
2.459095202054552268e+06,1.018222291478255714e+00,7.517403071657427147e-03
2.459095208998952061e+06,9.890625185946589903e-01,7.507158646808637786e-03
2.459095215943351854e+06,1.008464914521059574e+00,7.514017907457027495e-03
2.459095222887751646e+06,9.846281542870755077e-01,7.510798924289120021e-03
2.459095229832151439e+06,9.883729344701693842e-01,7.512010906915755556e-03
2.459095236776551232e+06,1.021185867390597357e+00,7.514267136447753091e-03
2.459095243720950559e+06,1.019116120340443521e+00,7.515752071021965762e-03
2.459095250665349886e+06,9.850734523950142041e-01,7.507946976401296338e-03
2.459095257609749679e+06,9.907430220100573726e-01,7.517066644349122001e-03
2.459095264554149006e+06,1.001890497234732669e+00,7.506330050972486942e-03
2.459095271498548333e+06,9.913715988818331271e-01,7.507860405090703917e-03
2.459095278442948125e+06,9.999837119410965869e-01,7.511700752472523154e-03
2.459095285387346987e+06,1.015768872906957165e+00,7.527347813431940933e-03
2.459095292331746314e+06,9.855946429309575541e-01,7.504514126793976683e-03
2.459095299276145641e+06,1.003273231802894516e+00,7.510926755707337220e-03
2.459095306220544968e+06,1.004126855722557998e+00,7.520411893516556166e-03
2.459095313164943829e+06,9.934438730264587569e-01,7.518109813778007036e-03
2.459095320109342691e+06,9.934449507714495642e-01,7.523585039910666086e-03
2.459095327053742018e+06,1.009851845653377822e+00,7.522035966156797628e-03
2.459095333998140879e+06,1.006639281530837149e+00,7.510673516872702453e-03
2.459095340942539740e+06,1.030564102277499838e+00,7.529503786585216990e-03
2.459095347886938602e+06,1.003118133403014367e+00,7.527144689033068818e-03
2.459095354831337463e+06,9.806454137869480281e-01,7.507781994873670255e-03
2.459095361775736324e+06,9.868970056795187684e-01,7.514345992464252673e-03
2.459095368720134720e+06,1.001399538457047100e+00,7.516307312907513985e-03
2.459095375664533582e+06,1.021379791176405316e+00,7.532716013002927792e-03
2.459095382608931977e+06,9.743661790823969771e-01,7.506805672525507581e-03
2.459095389553330839e+06,1.014554070082943182e+00,7.532257256640259926e-03
2.459095396497729234e+06,9.841463933883934923e-01,7.517840633335924963e-03
2.459095403442127630e+06,1.003160801750685893e+00,7.527065147065453016e-03
2.459095410386526026e+06,9.667862660190413848e-01,7.510692374290618700e-03
2.459095417330924422e+06,1.014030182996846774e+00,7.541163265304578686e-03
2.459095424275322817e+06,1.000319516245587126e+00,7.510768451816611166e-03
2.459095431219720747e+06,1.039320251192080491e+00,7.544929812015324470e-03
2.459095438164119143e+06,1.002912689723193918e+00,7.535287209523975314e-03
2.459095445108517073e+06,1.024167238768268540e+00,7.533893338220890371e-03
2.459095452052915469e+06,9.996336032209754974e-01,7.522410588771594186e-03
2.459095458997313399e+06,9.892441564647224128e-01,7.521965410110208194e-03
2.459095465941711329e+06,1.025935136036430162e+00,7.541299261905483851e-03
2.459095472886109259e+06,1.022005929999526330e+00,7.542509231770006158e-03
2.459095479830507189e+06,1.000444954438389100e+00,7.536950747708728859e-03
2.459095486774905119e+06,1.010327879355332081e+00,7.540907630806002390e-03
2.459095493719302583e+06,1.004710745641416603e+00,7.537787418224865116e-03
2.459095500663700514e+06,9.986756653184497567e-01,7.528947057506280363e-03
2.459095507608098444e+06,9.748513012763357910e-01,7.515817742151596412e-03
2.459095514552495908e+06,1.033617299431127678e+00,7.547995774434347431e-03
2.459095521496893372e+06,1.010342059784150592e+00,7.538339868256926229e-03
2.459095528441291302e+06,9.667515958786441210e-01,7.522160394012876103e-03
2.459095535385688767e+06,9.959045776983581622e-01,7.534345862596267436e-03
2.459095542330086231e+06,1.012617601177131510e+00,7.550971188024762498e-03
2.459095549274483696e+06,9.856899210862877236e-01,7.528125106876114823e-03
2.459095556218880694e+06,1.006489383445621666e+00,7.538725635873953779e-03
2.459095563163278159e+06,1.015239636774774912e+00,7.550935225548761898e-03
2.459095570107675623e+06,1.024968287857230820e+00,7.546254925284227345e-03
2.459095577052072622e+06,9.814372265692713482e-01,7.528054281680993803e-03
2.459095583996469621e+06,1.019963880704709558e+00,7.544409260364458476e-03
2.459095590940867085e+06,9.860194879945181068e-01,7.540852551627029443e-03
2.459095597885264084e+06,1.002632180196975087e+00,7.538545105573596534e-03
2.459095604829661082e+06,9.865959860131532366e-01,7.528662645457298054e-03
2.459095611774058081e+06,1.017954568386113978e+00,7.549209997981522376e-03
2.459095618718455080e+06,1.038723924104806073e+00,7.557676754160339364e-03
2.459095625662851613e+06,1.014421895509219462e+00,7.546295534274297286e-03
2.459095632607248612e+06,1.008028817500657759e+00,7.544462837781882973e-03
2.459095639551645610e+06,9.816878476111051688e-01,7.540776605638508864e-03
2.459095646496042144e+06,9.998854153155579683e-01,7.550521906019107971e-03
2.459095653440438677e+06,1.007863593899605226e+00,7.546100118959866293e-03
2.459095660384835675e+06,9.936475745418803518e-01,7.542394404099511673e-03
2.459095667329232208e+06,9.993798343668719442e-01,7.537757492047096608e-03
2.459095674273628276e+06,1.023510627166434039e+00,7.564063789377992869e-03
2.459095681218024809e+06,9.900330044819912745e-01,7.548397714712723992e-03
2.459095688162421342e+06,1.009678672122169107e+00,7.547409357871549818e-03
2.459095695106817875e+06,1.016471565415409506e+00,7.551858250236057404e-03
2.459095702051213942e+06,1.004634505412571155e+00,7.546446677326443253e-03
2.459095708995610476e+06,1.015311931573739335e+00,7.557356869564189200e-03
2.459095715940006543e+06,9.910043843716137557e-01,7.546537212641465063e-03
2.459095722884403076e+06,9.827310627156561340e-01,7.549965791110917722e-03
2.459095729828799143e+06,1.018392201809172892e+00,7.562389855929283269e-03
2.459095736773195211e+06,1.002086825434252315e+00,7.566555633381611898e-03
2.459095743717591278e+06,1.002386607018743714e+00,7.544722406278269941e-03
2.459095750661987346e+06,1.011985934340956517e+00,7.560006617872875451e-03
2.459095757606383413e+06,1.020952903596422212e+00,7.557973027919727242e-03
2.459095764550779015e+06,1.032496716044631668e+00,7.583044313116791765e-03
2.459095771495175082e+06,1.018587083105300550e+00,7.575014229202993964e-03
2.459095778439570684e+06,1.000385935346705057e+00,7.552980475464419509e-03
2.459095785383966751e+06,1.020644842370782568e+00,7.562391957672056145e-03
2.459095792328361887e+06,1.008075079312934053e+00,7.552641423384837301e-03
2.459095799272757955e+06,1.019554140143213772e+00,7.568163399897579607e-03
2.459095806217153557e+06,1.000736537166925233e+00,7.565099921317456830e-03
2.459095813161549158e+06,1.012793881225082071e+00,7.560402831942778477e-03
2.459095820105944760e+06,1.019018711474511285e+00,7.569112240805738433e-03
2.459095827050339896e+06,1.015423108824043741e+00,7.566685288615091973e-03
2.459095833994735498e+06,1.030968124752789761e+00,7.562575590833005984e-03
2.459095840939130634e+06,9.911109391092245424e-01,7.547753648809940596e-03
2.459095847883526236e+06,9.998874779194676377e-01,7.553575013334644025e-03
2.459095854827921372e+06,9.925225254039486966e-01,7.569077607513345629e-03
2.459095861772316508e+06,1.002618170183401158e+00,7.563747842266345216e-03
2.459095868716711644e+06,1.001408565171140408e+00,7.564838824397715836e-03
2.459095875661106780e+06,1.025299933301209165e+00,7.563863905741451121e-03
2.459095882605501916e+06,1.014315911545442761e+00,7.571848306976262065e-03
2.459095889549897052e+06,1.004869444183968730e+00,7.565100134934213925e-03
2.459095896494292188e+06,1.014585105327282522e+00,7.575864879307421008e-03
2.459095903438686859e+06,9.944548883459997102e-01,7.565055502902979893e-03
2.459095910383081529e+06,1.013918294596690695e+00,7.566625965176332520e-03
2.459095917327476665e+06,9.994239987880103593e-01,7.578167156546091431e-03
2.459095924271871336e+06,1.032620459259997237e+00,7.594074966633238867e-03
2.459095931216266472e+06,1.018312141230388379e+00,7.580207856392195270e-03
2.459095938160661142e+06,9.833661666194760675e-01,7.572231617270345529e-03
2.459095945105055347e+06,1.011712370743685252e+00,7.580924095370151182e-03
2.459095952049450018e+06,1.031687208859140004e+00,7.589857876762612365e-03
2.459095958993844688e+06,1.021993683508585216e+00,7.587816378376536532e-03
2.459095965938239358e+06,1.013124704107317031e+00,7.584911421908358681e-03
2.459095972882633563e+06,9.982770312361273213e-01,7.572173638127111667e-03
2.459095979827028234e+06,9.906046982410415813e-01,7.584150700479042398e-03
2.459095986771422438e+06,1.012740984289934865e+00,7.590136736875561368e-03
2.459095993715816643e+06,1.022723463842694303e+00,7.601472070226711342e-03
2.459096000660210848e+06,1.011194532387118095e+00,7.596566764262367710e-03
2.459096007604605053e+06,1.004952845831222907e+00,7.598108539565203400e-03
2.459096014548999257e+06,9.999908466337487090e-01,7.600218162439553726e-03
2.459096021493393462e+06,1.022379905437702963e+00,7.611648873869121534e-03
2.459096028437787667e+06,9.813406763598657712e-01,7.601911996713836724e-03
2.459096035382181872e+06,1.010377543750672569e+00,7.616435959318840904e-03
2.459096042326575611e+06,1.000711231943510748e+00,7.620190944127060162e-03
2.459096049270969816e+06,9.950938889743280447e-01,7.620919466125333080e-03
2.459096056215363555e+06,1.015009078490498373e+00,7.615880496034461121e-03
2.459096063159757294e+06,9.912949822832306523e-01,7.619619327687109436e-03
2.459096070104151033e+06,9.898091834125158917e-01,7.617279020142263962e-03
2.459096077048544772e+06,9.859969033888703605e-01,7.636801495714182729e-03
2.459096083992938511e+06,9.946239283240814189e-01,7.637273285516126345e-03
2.459096090937332250e+06,1.012902939139908254e+00,7.645463403883984328e-03
2.459096097881725989e+06,1.000746987510494179e+00,7.641867539885700486e-03
2.459096104826119263e+06,1.000120668567911597e+00,7.657567842659889455e-03
2.459096111770513002e+06,9.929055566890085949e-01,7.652729368781837141e-03
2.459096118714906741e+06,1.019616520334954313e+00,7.659193238803967824e-03
2.459096125659300014e+06,9.941228754513981025e-01,7.671189328866886113e-03
2.459096132603693288e+06,1.028142532390071473e+00,7.681325367565512881e-03
2.459096139548086561e+06,1.004180312070317660e+00,7.679992611583573783e-03
2.459096146492479835e+06,1.021601065127484054e+00,7.693102749007108346e-03
2.459096153436873108e+06,1.016057453312470216e+00,7.677605321392323018e-03
2.459096160381266382e+06,1.015500460848103081e+00,7.694464293236543372e-03
2.459096167325659655e+06,9.968704849096332588e-01,7.684812751613726185e-03
2.459096174270052463e+06,9.709638668242047688e-01,7.682313877566186028e-03
2.459096181214445271e+06,1.022281257660486942e+00,7.708748771752533917e-03
2.459096188158838544e+06,9.934319955594750340e-01,7.691826705188521858e-03
2.459096195103231352e+06,9.837590639795205094e-01,7.706226116751364701e-03
2.459096202047624625e+06,9.780121268766587272e-01,7.693990852823847509e-03
2.459096208992017433e+06,1.015956391967375527e+00,7.712166700052066129e-03
2.459096215936410241e+06,1.006998957049884069e+00,7.714579317274491456e-03
2.459096222880803049e+06,9.978930838665105441e-01,7.716499356969360249e-03
2.459096229825195391e+06,1.030443839155057217e+00,7.728541254804917847e-03
2.459096236769588199e+06,9.916182448161947605e-01,7.717188791214389838e-03
2.459096243713981006e+06,1.002706655049859119e+00,7.715986290609729188e-03
2.459096250658373348e+06,9.966057734888276176e-01,7.720197005788113735e-03
2.459096257602766156e+06,9.994849903389346757e-01,7.730960128084764411e-03
2.459096264547158498e+06,9.963092424051381846e-01,7.723682519765297586e-03
2.459096271491550840e+06,9.820493002174508490e-01,7.721829465387905662e-03
2.459096278435943183e+06,9.998283056092555077e-01,7.731746281644519617e-03
2.459096285380335525e+06,9.827921286700203041e-01,7.719282573277875745e-03
2.459096292324727867e+06,9.893871130750795384e-01,7.735799669009752778e-03
2.459096299269120209e+06,1.019667878908707692e+00,7.747959891804827477e-03
2.459096306213512551e+06,9.889010566501383881e-01,7.744334022234883493e-03
2.459096313157904427e+06,9.892544177454706267e-01,7.745604567489125687e-03
2.459096320102296770e+06,9.997030554989749795e-01,7.743455656142283518e-03
2.459096327046688646e+06,9.665034844459825525e-01,7.741386912916920285e-03
2.459096333991080523e+06,9.939467516491710120e-01,7.750625235920973431e-03
2.459096340935472865e+06,9.936041950208622797e-01,7.743360960978196671e-03
2.459096347879864741e+06,9.728797888133546845e-01,7.764428398359505407e-03
2.459096354824256618e+06,1.001016471997435486e+00,7.773891095820942981e-03
2.459096361768648494e+06,1.020902252768370433e+00,7.772198247783242836e-03
2.459096368713040370e+06,9.974763871918513880e-01,7.760051849465569515e-03
2.459096375657431781e+06,9.995185276210843961e-01,7.781960076532341321e-03
2.459096382601823658e+06,9.973686556154539584e-01,7.763687455833256576e-03
2.459096389546215534e+06,9.877179606571032666e-01,7.774304565166623680e-03
2.459096396490606945e+06,1.020576549813234646e+00,7.790429974595630518e-03
2.459096403434998356e+06,1.016749692535224181e+00,7.798741663445458820e-03
2.459096410379390232e+06,9.944387576576133592e-01,7.785051614371390864e-03
2.459096417323781643e+06,1.030413761975196962e+00,7.796737617441780628e-03
2.459096424268173054e+06,9.891546385008137543e-01,7.796227686509359101e-03
2.459096431212564465e+06,1.031014103755627298e+00,7.813606026079625289e-03
2.459096438156955875e+06,1.023339742592975998e+00,7.819543775470380598e-03
2.459096445101346821e+06,1.004096969798262684e+00,7.817840487416778325e-03
2.459096452045738231e+06,9.876516509893431550e-01,7.816257167087899138e-03
2.459096458990129177e+06,1.017413581494114316e+00,7.822384985498028603e-03
2.459096465934520587e+06,9.961865248390946448e-01,7.832201481148303931e-03
2.459096472878911532e+06,9.744607066662451800e-01,7.814570524421537295e-03
2.459096479823302943e+06,9.842710387113139392e-01,7.828720001293082778e-03
2.459096486767693888e+06,9.709374947393212274e-01,7.830442734749433129e-03
2.459096493712084834e+06,1.009363273694421581e+00,7.854670055180324947e-03
2.459096500656475779e+06,9.835074740986226027e-01,7.845835549066877690e-03
2.459096507600866724e+06,1.004986260033758461e+00,7.851851101531968566e-03
2.459096514545257203e+06,9.942922944091564519e-01,7.850094798603464777e-03
2.459096521489648148e+06,1.005419262156179494e+00,7.866581727669349350e-03
2.459096528434039094e+06,1.024816334576032162e+00,7.874411663689991417e-03
2.459096535378429573e+06,9.997658754830786032e-01,7.865459230581539965e-03
2.459096542322820053e+06,9.881150544858158247e-01,7.862955473714929727e-03
2.459096549267210998e+06,1.020195847493724717e+00,7.889483806573897168e-03
2.459096556211601477e+06,1.024752088872744826e+00,7.887769104048262397e-03
2.459096563155991957e+06,1.002743146469843305e+00,7.889946767684624315e-03
2.459096570100382436e+06,1.007189972002634493e+00,7.900207920447582105e-03
2.459096577044772916e+06,9.995599282292266796e-01,7.904263716714982416e-03
2.459096583989163395e+06,1.028063751914054524e+00,7.919122177285029332e-03
2.459096590933553874e+06,9.914609738835976627e-01,7.910074106606773334e-03
2.459096597877943888e+06,1.000827305557988600e+00,7.926407799838049856e-03
2.459096604822333902e+06,1.009512713933100825e+00,7.927642117328268997e-03
2.459096611766724382e+06,1.006376368794063669e+00,7.934848778599153454e-03
2.459096618711114395e+06,9.888856590869865570e-01,7.923102653060478534e-03
2.459096625655504875e+06,9.961014822133897884e-01,7.933800527716885348e-03
2.459096632599894423e+06,9.956830763537888318e-01,7.953602240942042947e-03
2.459096639544284903e+06,1.020629043055823804e+00,7.955625201326392212e-03
2.459096646488674916e+06,9.927153062452532817e-01,7.956754190292146534e-03
2.459096653433064930e+06,1.017889068788255136e+00,7.962959052013151087e-03
2.459096660377454478e+06,1.025225076315118722e+00,7.975818905126665428e-03
2.459096667321844492e+06,9.946604122188142938e-01,7.963254965919448064e-03
2.459096674266234040e+06,1.007961772540909351e+00,7.976088212541924266e-03
2.459096681210624054e+06,1.009947290104588280e+00,7.993801271177852774e-03
2.459096688155013602e+06,1.028977948489830263e+00,8.004566158727270328e-03
2.459096695099403150e+06,1.009557013421712890e+00,7.996082250281141141e-03
2.459096702043793164e+06,9.946182260377703921e-01,7.995438701132430437e-03
2.459096708988182712e+06,9.769417445480987894e-01,8.007307465319605730e-03
2.459096715932572260e+06,9.923868736460951245e-01,8.017601195663068281e-03
2.459096722876961343e+06,1.014643148132518435e+00,8.018318677782854120e-03
2.459096729821350891e+06,1.008942915822214070e+00,8.020424802826952443e-03
2.459096736765740439e+06,1.017855830942912210e+00,8.024371928682928062e-03
2.459096743710129987e+06,1.004223197649219745e+00,8.037112450545736905e-03
2.459096750654519070e+06,9.858616568486434639e-01,8.027403336154009805e-03
2.459096757598908152e+06,1.009617348987278618e+00,8.035448895609744943e-03
2.459096764543297701e+06,1.017401052704310915e+00,8.057696354901324950e-03
2.459096771487686783e+06,9.863868457381067545e-01,8.060816167099150650e-03
2.459096778432075866e+06,9.779497531592885595e-01,8.042822735166807457e-03
2.459096785376464948e+06,9.847367033222483856e-01,8.051722203375927950e-03
2.459096792320854031e+06,9.927448992765036673e-01,8.068367164319967255e-03
2.459096799265243113e+06,1.017046306823326862e+00,8.078659941079925980e-03
2.459096806209632196e+06,1.010439318139246145e+00,8.074318931136940589e-03
2.459096813154020812e+06,9.991035157696056546e-01,8.083502015112112304e-03
2.459096820098409895e+06,1.002308551874294462e+00,8.092710622304244081e-03
2.459096827042798977e+06,1.020281378155136309e+00,8.098966014905482208e-03
2.459096833987187594e+06,9.845638996380517982e-01,8.086895921094605297e-03
2.459096840931576211e+06,1.004627460639872183e+00,8.104149080131827984e-03
2.459096847875964828e+06,9.829950313055327848e-01,8.102964297593976198e-03
2.459096854820353445e+06,9.867361752962849897e-01,8.096253153004709033e-03
2.459096861764742527e+06,9.825431684369277940e-01,8.114225155670359499e-03
2.459096868709131144e+06,1.008503101397540958e+00,8.112692645171271782e-03
2.459096875653519295e+06,1.025647442091585981e+00,8.118391981298043666e-03
2.459096882597907912e+06,1.010998744600801968e+00,8.126487682584355304e-03
2.459096889542296529e+06,9.996070604730111775e-01,8.131766355707651175e-03
2.459096896486684680e+06,9.834267308587419931e-01,8.136479699549507144e-03
2.459096903431072831e+06,9.895426627034151768e-01,8.125819732782042781e-03
2.459096910375461448e+06,9.716298359252885097e-01,8.117836553696912774e-03
2.459096917319849599e+06,1.001344942616916978e+00,8.137267153556950253e-03
2.459096924264237750e+06,1.002958507768557217e+00,8.131743687712963270e-03
2.459096931208625901e+06,9.955420181430744142e-01,8.140144997728443466e-03
2.459096938153014053e+06,1.003407489498018945e+00,8.142683754110941613e-03
2.459096945097402204e+06,1.001447120207667130e+00,8.141423298638547981e-03
2.459096952041790355e+06,9.839667885677448878e-01,8.133512177783061570e-03
2.459096958986178506e+06,9.904433344834722153e-01,8.130695095832137648e-03
2.459096965930566192e+06,9.696869268060417379e-01,8.143195361215424533e-03
2.459096972874954343e+06,1.029747292582437357e+00,8.159778558191719752e-03
2.459096979819342028e+06,1.028007198688531076e+00,8.164867164130123686e-03
2.459096986763730180e+06,1.022043411809292923e+00,8.162337688766223287e-03
2.459096993708117865e+06,9.599032694565895474e-01,8.146138917690708831e-03
2.459097000652505551e+06,1.026274664905164613e+00,8.160321811211292478e-03
2.459097007596893236e+06,9.756228345709552219e-01,8.148883902888454100e-03
2.459097014541280922e+06,1.000735787683655786e+00,8.168194014247434978e-03
2.459097021485668607e+06,9.981855826195620285e-01,8.165697741101877322e-03
2.459097028430056293e+06,1.009092258683201848e+00,8.178687518176627064e-03
2.459097035374443512e+06,9.861563153150497696e-01,8.161433257347590342e-03
2.459097042318831198e+06,9.642879024159981549e-01,8.178824253276437486e-03
2.459097049263218883e+06,1.006885466890425240e+00,8.191571423571960414e-03
2.459097056207606103e+06,9.995013276353952314e-01,8.188065926734383257e-03
2.459097063151993323e+06,9.594959536430439639e-01,8.189308370270287699e-03
2.459097070096381009e+06,1.014560599281896236e+00,8.207575534165675174e-03
2.459097077040768228e+06,1.007052700121909394e+00,8.218168108455636486e-03
2.459097083985155448e+06,1.030057685281310142e+00,8.236533445206577209e-03
2.459097090929542668e+06,9.877340503292566520e-01,8.235698382745709756e-03
2.459097097873929888e+06,9.752671100354753930e-01,8.224831664432052936e-03
2.459097104818317108e+06,1.032648881723564394e+00,8.259226595231336163e-03
2.459097111762703862e+06,9.790949362849385995e-01,8.239976293558458342e-03
2.459097118707091082e+06,1.016363082372065740e+00,8.272630562787769079e-03
2.459097125651477836e+06,1.025442688189052376e+00,8.280581623942099775e-03
2.459097132595865056e+06,9.946066979250731688e-01,8.269185526874377537e-03
2.459097139540251810e+06,9.920838959086540898e-01,8.285453231237688634e-03
2.459097146484638564e+06,1.007493147572673609e+00,8.300632630887476437e-03
2.459097153429025318e+06,1.015517825605343871e+00,8.313419164366954786e-03
2.459097160373412538e+06,1.000486320557963937e+00,8.310461227515410915e-03
2.459097167317799293e+06,9.967252252034818349e-01,8.311085340570144309e-03
2.459097174262185581e+06,9.809675235040128394e-01,8.307423140306838608e-03
2.459097181206572335e+06,9.871467375371347774e-01,8.325738920515302066e-03
2.459097188150959089e+06,1.010363599310465155e+00,8.340277063772431887e-03
2.459097195095345844e+06,1.012304061277461198e+00,8.347958046517781755e-03
2.459097202039732132e+06,1.013215776782699695e+00,8.343110031629666704e-03
2.459097208984118421e+06,1.008694184407575412e+00,8.350545577488885721e-03
2.459097215928505175e+06,1.009710743826470747e+00,8.350700562386317166e-03
2.459097222872891463e+06,1.010690536967977282e+00,8.350717848163297097e-03
2.459097229817277752e+06,9.981517112901931998e-01,8.351049096140447311e-03
2.459097236761664040e+06,9.964459395412984533e-01,8.351325597030773498e-03
2.459097243706050329e+06,1.013061316620430308e+00,8.362764763810910315e-03
2.459097250650436617e+06,1.011604550212400699e+00,8.358613705168360317e-03
2.459097257594822906e+06,1.010049593752420760e+00,8.361004390744941617e-03
2.459097264539209194e+06,1.003626778770193351e+00,8.369820151109970061e-03
2.459097271483595017e+06,1.004913640313811918e+00,8.369312147662441581e-03
2.459097278427981306e+06,1.010708913646161555e+00,8.372559907292617676e-03
2.459097285372367594e+06,1.022171674036636224e+00,8.374363627477295069e-03
2.459097292316753417e+06,9.996631944784801771e-01,8.363205938712413648e-03
2.459097299261139240e+06,1.006614176255188564e+00,8.369084104062106746e-03
2.459097306205525063e+06,9.847713857727451447e-01,8.350924583953795929e-03
2.459097313149911352e+06,9.853354106217075969e-01,8.366130004166078341e-03
2.459097320094297174e+06,1.004542574571445135e+00,8.373747538171865540e-03
2.459097327038682532e+06,1.006586509688376152e+00,8.365632547341810346e-03
2.459097333983068354e+06,1.002296864853173153e+00,8.381016796470125776e-03
2.459097340927454177e+06,9.795045999427089978e-01,8.371387885774392301e-03
2.459097347871840000e+06,1.019207542541829437e+00,8.387747959282161603e-03
2.459097354816225357e+06,9.802099426747127309e-01,8.376163126141578791e-03
2.459097361760611180e+06,1.017547475069085827e+00,8.402097284872451013e-03
2.459097368704996537e+06,1.000832396909871802e+00,8.406751700918377659e-03
2.459097375649382360e+06,9.881977814539589788e-01,8.408274309601395172e-03
2.459097382593767717e+06,1.011275933990282150e+00,8.414255635057932281e-03
2.459097389538153075e+06,1.029774134967672117e+00,8.436984001604350136e-03
2.459097396482538432e+06,1.008005824878773549e+00,8.424461376575572216e-03
2.459097403426923789e+06,1.012437824290934207e+00,8.447715155500433448e-03
2.459097410371309146e+06,1.018582935796528810e+00,8.438804816026075975e-03
2.459097417315694503e+06,1.027482781823916058e+00,8.459825197559054863e-03
2.459097424260079861e+06,1.038440108196010181e+00,8.467074856022414192e-03
2.459097431204464752e+06,1.007864496979047786e+00,8.461824826757863294e-03
2.459097438148850109e+06,1.010169379364969089e+00,8.480381336294683450e-03
2.459097445093235001e+06,9.989233155489417593e-01,8.482383994852663381e-03
2.459097452037620358e+06,1.006058742968754860e+00,8.494393242815870965e-03
2.459097458982005250e+06,1.001918770600216169e+00,8.514979161658414730e-03
2.459097465926390607e+06,1.005840072398233476e+00,8.533718477433050592e-03
2.459097472870775033e+06,1.009650215257607453e+00,8.537572609731728865e-03
2.459097479815160390e+06,1.015352069989743811e+00,8.560608194679301258e-03
2.459097486759545282e+06,1.030307348738029871e+00,8.567468145847894484e-03
2.459097493703930173e+06,1.000472128848105990e+00,8.585969909418090032e-03
2.459097500648315065e+06,9.996584799640054753e-01,8.592844343803855700e-03
2.459097507592699490e+06,1.021077353487112704e+00,8.614407014291013825e-03
2.459097514537084382e+06,1.042636426415211925e+00,8.640291981726465342e-03
2.459097521481468808e+06,1.015654744371832008e+00,8.654131467272046380e-03
2.459097528425853699e+06,1.011070727625029031e+00,8.661238737873170473e-03
2.459097535370238125e+06,1.001016039674540670e+00,8.662989831723902703e-03
2.459097542314622551e+06,1.000774437953214857e+00,8.694270543690192296e-03
2.459097549259007443e+06,1.028266216242967879e+00,8.718940626232843036e-03
2.459097556203391869e+06,9.939470683459792344e-01,8.728199212397319204e-03
2.459097563147776294e+06,9.858142782288153994e-01,8.739791434345577092e-03
2.459097570092160720e+06,9.991458774398602749e-01,8.762050604065726653e-03
2.459097577036545146e+06,1.020679392429195032e+00,8.784965446760014882e-03
2.459097583980929572e+06,9.946914131524381419e-01,8.785820055605788811e-03
2.459097590925313532e+06,9.933419048770918414e-01,8.805649229423586494e-03
2.459097597869697958e+06,1.031091397691349387e+00,8.835271040392748618e-03
2.459097604814081918e+06,1.006939572486060808e+00,8.854144220896498566e-03
2.459097611758466344e+06,9.997074190409713790e-01,8.851239538042827634e-03
2.459097618702850305e+06,1.038553868043186723e+00,8.884302517085653980e-03
2.459097625647234265e+06,1.003435382650792684e+00,8.894824968956209499e-03
